case_id,candidate_atm_id,distance_from_last_activity,distance_from_previous_withdrawal,regional_match,time_compatibility,historical_area_score,is_actual_withdrawal,split,source_type
CASE-00524,ATM-074,4.87,5.71,1,0.684,0.095,0,TRAIN,SYNTHETIC
CASE-00524,ATM-116,5.43,4.63,1,0.584,0.054,0,TRAIN,SYNTHETIC
CASE-00524,ATM-110,6.49,5.76,1,0.795,0.918,0,TRAIN,SYNTHETIC
CASE-00524,ATM-080,6.52,7.38,1,0.579,0.077,0,TRAIN,SYNTHETIC
CASE-00524,ATM-008,7.41,4.75,1,0.59,0.343,0,TRAIN,SYNTHETIC
CASE-00525,ATM-099,4.13,4.72,1,0.624,0.909,0,TRAIN,SYNTHETIC
CASE-00525,ATM-075,4.56,6.23,1,0.646,0.349,0,TRAIN,SYNTHETIC
CASE-00525,ATM-009,5.24,7.4,1,0.609,0.344,0,TRAIN,SYNTHETIC
CASE-00525,ATM-105,5.66,7.65,1,0.976,0.328,0,TRAIN,SYNTHETIC
CASE-00525,ATM-027,6.31,4.27,1,0.745,0.272,0,TRAIN,SYNTHETIC
CASE-00525,ATM-021,7.1,8.33,1,0.483,0.953,0,TRAIN,SYNTHETIC
CASE-00525,ATM-081,7.72,10.83,1,0.986,0.691,0,TRAIN,SYNTHETIC
CASE-00525,ATM-003,7.98,7.69,1,0.72,0.507,0,TRAIN,SYNTHETIC
CASE-00526,ATM-046,1.99,1.71,1,0.796,0.148,0,TRAIN,SYNTHETIC
CASE-00526,ATM-040,2.48,3.03,1,0.685,0.031,0,TRAIN,SYNTHETIC
CASE-00526,ATM-064,2.56,2.33,1,0.816,0.841,0,TRAIN,SYNTHETIC
CASE-00526,ATM-094,2.91,1.8,1,0.771,0.186,0,TRAIN,SYNTHETIC
CASE-00526,ATM-112,5.05,6.39,1,0.703,0.495,0,TRAIN,SYNTHETIC
CASE-00526,ATM-004,6.3,8.46,1,0.636,0.632,0,TRAIN,SYNTHETIC
CASE-00526,ATM-088,7.76,8.33,1,0.878,0.094,0,TRAIN,SYNTHETIC
CASE-00526,ATM-058,8.21,7.97,1,0.615,0.914,0,TRAIN,SYNTHETIC
CASE-00527,ATM-119,1.38,1.53,1,0.644,0.05,0,TRAIN,SYNTHETIC
CASE-00527,ATM-077,2.57,2.33,1,0.552,0.65,0,TRAIN,SYNTHETIC
CASE-00527,ATM-041,4.57,4.23,1,0.999,0.425,0,TRAIN,SYNTHETIC
CASE-00527,ATM-053,6.91,7.48,1,0.685,0.842,0,TRAIN,SYNTHETIC
CASE-00527,ATM-017,7.17,5.63,1,0.636,0.531,0,TRAIN,SYNTHETIC
CASE-00527,ATM-101,8.31,7.86,1,0.536,0.857,0,TRAIN,SYNTHETIC
CASE-00527,ATM-059,8.94,8.55,1,0.585,0.926,0,TRAIN,SYNTHETIC
CASE-00527,ATM-094,901.25,674.45,0,0.616,0.864,1,TRAIN,SYNTHETIC
CASE-00528,ATM-120,1.22,1.42,1,0.713,0.222,0,TRAIN,SYNTHETIC
CASE-00528,ATM-078,2.38,2.61,1,0.876,0.256,0,TRAIN,SYNTHETIC
CASE-00528,ATM-018,4.57,5.03,1,0.723,0.935,0,TRAIN,SYNTHETIC
CASE-00528,ATM-072,5.09,3.02,1,0.999,0.762,0,TRAIN,SYNTHETIC
CASE-00528,ATM-048,6.51,8.39,1,0.87,0.162,0,TRAIN,SYNTHETIC
CASE-00528,ATM-042,6.91,8.64,1,0.473,0.07,0,TRAIN,SYNTHETIC
CASE-00528,ATM-024,6.94,9.5,1,0.738,0.352,0,TRAIN,SYNTHETIC
CASE-00528,ATM-066,7.01,7.42,1,0.886,0.908,0,TRAIN,SYNTHETIC
CASE-00529,ATM-001,2.76,2.46,1,0.89,0.484,0,TRAIN,SYNTHETIC
CASE-00529,ATM-073,3.01,2.68,1,0.866,0.858,0,TRAIN,SYNTHETIC
CASE-00529,ATM-103,4.3,6.13,1,0.791,0.166,0,TRAIN,SYNTHETIC
CASE-00529,ATM-043,5.15,5.06,1,0.684,0.751,0,TRAIN,SYNTHETIC
CASE-00529,ATM-115,5.3,4.65,1,0.786,0.083,0,TRAIN,SYNTHETIC
CASE-00529,ATM-085,7.22,6.2,1,0.518,0.249,0,TRAIN,SYNTHETIC
CASE-00529,ATM-025,7.23,9.63,1,0.92,0.637,0,TRAIN,SYNTHETIC
CASE-00529,ATM-067,7.39,6.62,1,0.668,0.221,0,TRAIN,SYNTHETIC
CASE-00530,ATM-020,2.69,3.86,1,0.756,0.2,0,TRAIN,SYNTHETIC
CASE-00530,ATM-086,2.9,3.7,1,0.847,0.883,0,TRAIN,SYNTHETIC
CASE-00530,ATM-032,3.44,3.98,1,0.709,0.172,0,TRAIN,SYNTHETIC
CASE-00530,ATM-074,4.87,2.69,1,0.724,0.776,0,TRAIN,SYNTHETIC
CASE-00530,ATM-116,5.43,6.79,1,0.537,0.471,0,TRAIN,SYNTHETIC
CASE-00530,ATM-110,6.49,8.35,1,0.619,0.355,0,TRAIN,SYNTHETIC
CASE-00530,ATM-080,6.52,6.95,1,0.871,0.015,0,TRAIN,SYNTHETIC
CASE-00530,ATM-008,7.41,4.41,1,0.454,0.115,0,TRAIN,SYNTHETIC
CASE-00531,ATM-099,4.13,4.78,1,0.983,0.254,0,TRAIN,SYNTHETIC
CASE-00531,ATM-075,4.56,5.86,1,0.856,0.345,0,TRAIN,SYNTHETIC
CASE-00531,ATM-009,5.24,3.1,1,0.988,0.576,0,TRAIN,SYNTHETIC
CASE-00531,ATM-105,5.66,6.74,1,0.601,0.986,1,TRAIN,SYNTHETIC
CASE-00531,ATM-027,6.31,8.79,1,0.724,0.622,0,TRAIN,SYNTHETIC
CASE-00531,ATM-021,7.1,4.56,1,0.848,0.372,0,TRAIN,SYNTHETIC
CASE-00531,ATM-081,7.72,7.73,1,0.738,0.429,0,TRAIN,SYNTHETIC
CASE-00531,ATM-003,7.98,9.67,1,0.749,0.294,0,TRAIN,SYNTHETIC
CASE-00532,ATM-046,1.99,2.54,1,0.866,0.097,0,TRAIN,SYNTHETIC
CASE-00532,ATM-040,2.48,1.76,1,0.747,0.117,0,TRAIN,SYNTHETIC
CASE-00532,ATM-064,2.56,3.65,1,0.673,0.177,0,TRAIN,SYNTHETIC
CASE-00532,ATM-094,2.91,2.07,1,0.587,0.391,0,TRAIN,SYNTHETIC
CASE-00532,ATM-112,5.05,4.17,1,0.776,0.449,0,TRAIN,SYNTHETIC
CASE-00532,ATM-004,6.3,4.03,1,0.84,0.646,0,TRAIN,SYNTHETIC
CASE-00532,ATM-088,7.76,5.63,1,0.518,0.442,0,TRAIN,SYNTHETIC
CASE-00532,ATM-058,8.21,9.31,1,0.794,0.825,0,TRAIN,SYNTHETIC
CASE-00533,ATM-119,1.38,1.94,1,0.632,0.139,0,TRAIN,SYNTHETIC
CASE-00533,ATM-077,2.57,2.75,1,0.806,0.03,0,TRAIN,SYNTHETIC
CASE-00533,ATM-041,4.57,4.19,1,0.953,0.634,0,TRAIN,SYNTHETIC
CASE-00533,ATM-053,6.91,5.65,1,0.833,0.414,0,TRAIN,SYNTHETIC
CASE-00533,ATM-017,7.17,5.16,1,0.645,0.982,0,TRAIN,SYNTHETIC
CASE-00533,ATM-101,8.31,8.04,1,0.813,0.343,0,TRAIN,SYNTHETIC
CASE-00533,ATM-059,8.94,12.95,1,0.681,0.278,0,TRAIN,SYNTHETIC
CASE-00533,ATM-012,742.96,432.29,0,0.872,0.27,1,TRAIN,SYNTHETIC
CASE-00534,ATM-120,1.22,0.84,1,0.564,0.37,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-078,2.38,1.5,1,0.981,0.485,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-018,4.57,3.86,1,0.625,0.603,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-072,5.09,6.49,1,0.784,0.321,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-048,6.51,4.69,1,0.897,0.423,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-042,6.91,6.44,1,0.519,0.212,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-024,6.94,7.63,1,0.506,0.854,0,VALIDATION,SYNTHETIC
CASE-00534,ATM-114,13.8,10.83,1,0.797,0.428,1,VALIDATION,SYNTHETIC
CASE-00535,ATM-001,2.76,3.6,1,0.663,0.499,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-073,3.01,3.36,1,0.549,0.182,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-103,4.3,2.59,1,0.65,0.113,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-043,5.15,5.52,1,0.633,0.469,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-115,5.3,5.02,1,0.693,0.763,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-085,7.22,9.12,1,0.665,0.121,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-025,7.23,5.69,1,0.517,0.358,0,VALIDATION,SYNTHETIC
CASE-00535,ATM-067,7.39,5.55,1,0.476,0.732,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-020,2.69,2.65,1,0.587,0.56,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-086,2.9,2.39,1,0.511,0.575,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-032,3.44,2.04,1,0.581,0.105,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-074,4.87,4.75,1,0.999,0.619,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-116,5.43,4.6,1,0.84,0.174,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-110,6.49,4.63,1,0.506,0.919,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-080,6.52,7.57,1,0.461,0.625,0,VALIDATION,SYNTHETIC
CASE-00536,ATM-008,7.41,8.88,1,0.77,0.043,0,VALIDATION,SYNTHETIC
CASE-00537,ATM-099,4.13,2.87,1,0.568,0.998,0,TEST,SYNTHETIC
CASE-00537,ATM-075,4.56,6.52,1,0.495,0.649,0,TEST,SYNTHETIC
CASE-00537,ATM-009,5.24,5.49,1,0.647,0.265,0,TEST,SYNTHETIC
CASE-00537,ATM-105,5.66,7.33,1,0.718,0.885,0,TEST,SYNTHETIC
CASE-00537,ATM-027,6.31,7.49,1,0.689,0.023,0,TEST,SYNTHETIC
CASE-00537,ATM-021,7.1,6.73,1,0.521,0.93,0,TEST,SYNTHETIC
CASE-00537,ATM-081,7.72,4.92,1,0.979,0.069,0,TEST,SYNTHETIC
CASE-00537,ATM-003,7.98,10.6,1,0.458,0.043,0,TEST,SYNTHETIC
CASE-00538,ATM-046,1.99,1.38,1,0.954,0.508,0,TEST,SYNTHETIC
CASE-00538,ATM-040,2.48,1.52,1,0.802,0.623,0,TEST,SYNTHETIC
CASE-00538,ATM-064,2.56,2.82,1,0.628,0.371,0,TEST,SYNTHETIC
CASE-00538,ATM-094,2.91,3.11,1,0.461,0.02,0,TEST,SYNTHETIC
CASE-00538,ATM-112,5.05,4.58,1,0.703,0.343,0,TEST,SYNTHETIC
CASE-00538,ATM-004,6.3,8.73,1,0.798,0.237,0,TEST,SYNTHETIC
CASE-00538,ATM-088,7.76,8.05,1,0.784,0.809,0,TEST,SYNTHETIC
CASE-00538,ATM-058,8.21,5.39,1,0.859,0.457,0,TEST,SYNTHETIC
CASE-00539,ATM-119,1.38,1.16,1,0.894,0.257,0,TEST,SYNTHETIC
CASE-00539,ATM-077,2.57,2.31,1,0.707,0.363,0,TEST,SYNTHETIC
CASE-00539,ATM-041,4.57,6.47,1,0.624,0.146,0,TEST,SYNTHETIC
CASE-00539,ATM-053,6.91,6.82,1,0.495,0.627,0,TEST,SYNTHETIC
CASE-00539,ATM-017,7.17,8.14,1,0.776,0.536,0,TEST,SYNTHETIC
CASE-00539,ATM-101,8.31,5.29,1,0.804,0.286,0,TEST,SYNTHETIC
CASE-00539,ATM-059,8.94,10.47,1,0.684,0.2,0,TEST,SYNTHETIC
CASE-00539,ATM-057,513.67,542.8,0,0.71,0.341,1,TEST,SYNTHETIC
CASE-00540,ATM-120,1.22,1.23,1,0.936,0.265,0,TRAIN,SYNTHETIC
CASE-00540,ATM-078,2.38,3.27,1,0.744,0.629,0,TRAIN,SYNTHETIC
CASE-00540,ATM-018,4.57,6.27,1,0.828,0.791,0,TRAIN,SYNTHETIC
CASE-00540,ATM-072,5.09,3.96,1,0.883,0.902,0,TRAIN,SYNTHETIC
CASE-00540,ATM-048,6.51,5.36,1,0.885,0.244,0,TRAIN,SYNTHETIC
CASE-00540,ATM-042,6.91,9.31,1,0.77,0.046,0,TRAIN,SYNTHETIC
CASE-00540,ATM-024,6.94,8.08,1,0.866,0.597,0,TRAIN,SYNTHETIC
CASE-00540,ATM-070,721.23,494.78,0,0.968,0.874,1,TRAIN,SYNTHETIC
CASE-00541,ATM-001,2.76,3.71,1,0.727,0.546,0,TRAIN,SYNTHETIC
CASE-00541,ATM-073,3.01,3.14,1,0.884,0.894,0,TRAIN,SYNTHETIC
CASE-00541,ATM-103,4.3,4.72,1,0.966,0.672,0,TRAIN,SYNTHETIC
CASE-00541,ATM-043,5.15,3.85,1,0.585,0.295,0,TRAIN,SYNTHETIC
CASE-00541,ATM-115,5.3,5.25,1,0.632,0.212,0,TRAIN,SYNTHETIC
CASE-00541,ATM-085,7.22,8.58,1,0.828,0.149,0,TRAIN,SYNTHETIC
CASE-00541,ATM-025,7.23,7.01,1,0.958,0.532,0,TRAIN,SYNTHETIC
CASE-00541,ATM-067,7.39,4.94,1,0.775,0.781,0,TRAIN,SYNTHETIC
CASE-00542,ATM-020,2.69,1.66,1,0.453,0.638,0,TRAIN,SYNTHETIC
CASE-00542,ATM-086,2.9,1.99,1,0.803,0.74,0,TRAIN,SYNTHETIC
CASE-00542,ATM-032,3.44,2.14,1,0.551,0.643,0,TRAIN,SYNTHETIC
CASE-00542,ATM-074,4.87,6.33,1,0.753,0.777,0,TRAIN,SYNTHETIC
CASE-00542,ATM-116,5.43,7.84,1,0.465,0.57,0,TRAIN,SYNTHETIC
CASE-00542,ATM-110,6.49,9.2,1,0.647,0.919,0,TRAIN,SYNTHETIC
CASE-00542,ATM-080,6.52,4.89,1,0.653,0.671,0,TRAIN,SYNTHETIC
CASE-00542,ATM-008,7.41,8.82,1,0.803,0.866,0,TRAIN,SYNTHETIC
CASE-00543,ATM-099,4.13,3.76,1,0.718,0.68,0,TRAIN,SYNTHETIC
CASE-00543,ATM-075,4.56,6.58,1,0.56,0.92,0,TRAIN,SYNTHETIC
CASE-00543,ATM-009,5.24,4.46,1,0.711,0.762,0,TRAIN,SYNTHETIC
CASE-00543,ATM-105,5.66,4.2,1,0.67,0.71,0,TRAIN,SYNTHETIC
CASE-00543,ATM-027,6.31,3.87,1,0.984,0.984,0,TRAIN,SYNTHETIC
CASE-00543,ATM-021,7.1,6.7,1,0.926,0.477,0,TRAIN,SYNTHETIC
CASE-00543,ATM-081,7.72,7.68,1,0.571,0.502,0,TRAIN,SYNTHETIC
CASE-00543,ATM-003,7.98,5.83,1,0.527,0.465,0,TRAIN,SYNTHETIC
CASE-00544,ATM-046,1.99,2.05,1,0.692,0.249,0,TRAIN,SYNTHETIC
CASE-00544,ATM-040,2.48,2.98,1,0.688,0.598,0,TRAIN,SYNTHETIC
CASE-00544,ATM-064,2.56,1.55,1,0.453,0.257,0,TRAIN,SYNTHETIC
CASE-00544,ATM-094,2.91,3.77,1,0.654,0.268,0,TRAIN,SYNTHETIC
CASE-00544,ATM-112,5.05,4.38,1,0.469,0.556,0,TRAIN,SYNTHETIC
CASE-00544,ATM-004,6.3,4.76,1,0.793,0.776,0,TRAIN,SYNTHETIC
CASE-00544,ATM-088,7.76,6.31,1,0.794,0.601,0,TRAIN,SYNTHETIC
CASE-00544,ATM-058,8.21,4.69,1,0.569,0.425,0,TRAIN,SYNTHETIC
CASE-00545,ATM-119,1.38,1.85,1,0.941,0.832,0,TRAIN,SYNTHETIC
CASE-00545,ATM-077,2.57,1.93,1,0.556,0.439,0,TRAIN,SYNTHETIC
CASE-00545,ATM-041,4.57,5.01,1,0.554,0.979,0,TRAIN,SYNTHETIC
CASE-00545,ATM-053,6.91,4.36,1,0.765,0.607,0,TRAIN,SYNTHETIC
CASE-00545,ATM-017,7.17,3.95,1,0.602,0.519,0,TRAIN,SYNTHETIC
CASE-00545,ATM-101,8.31,9.79,1,0.593,0.226,0,TRAIN,SYNTHETIC
CASE-00545,ATM-059,8.94,7.97,1,0.756,0.559,0,TRAIN,SYNTHETIC
CASE-00545,ATM-005,8.96,9.15,1,0.689,0.583,0,TRAIN,SYNTHETIC
CASE-00546,ATM-120,1.22,1.51,1,0.482,0.381,0,TRAIN,SYNTHETIC
CASE-00546,ATM-078,2.38,1.66,1,0.715,0.901,0,TRAIN,SYNTHETIC
CASE-00546,ATM-018,4.57,2.73,1,0.864,0.467,0,TRAIN,SYNTHETIC
CASE-00546,ATM-072,5.09,5.71,1,0.876,0.417,0,TRAIN,SYNTHETIC
CASE-00546,ATM-048,6.51,6.52,1,0.626,0.858,0,TRAIN,SYNTHETIC
CASE-00546,ATM-042,6.91,4.51,1,0.977,0.564,0,TRAIN,SYNTHETIC
CASE-00546,ATM-024,6.94,4.05,1,0.71,0.34,0,TRAIN,SYNTHETIC
CASE-00546,ATM-066,7.01,7.08,1,0.95,0.245,0,TRAIN,SYNTHETIC
CASE-00547,ATM-001,2.76,2.83,1,0.544,0.139,0,TRAIN,SYNTHETIC
CASE-00547,ATM-073,3.01,2.68,1,0.778,0.222,0,TRAIN,SYNTHETIC
CASE-00547,ATM-103,4.3,3.53,1,0.564,0.843,0,TRAIN,SYNTHETIC
CASE-00547,ATM-043,5.15,4.89,1,0.952,0.988,0,TRAIN,SYNTHETIC
CASE-00547,ATM-115,5.3,5.34,1,0.693,0.26,1,TRAIN,SYNTHETIC
CASE-00547,ATM-085,7.22,9.49,1,0.875,0.07,0,TRAIN,SYNTHETIC
CASE-00547,ATM-025,7.23,8.02,1,0.532,0.091,0,TRAIN,SYNTHETIC
CASE-00547,ATM-067,7.39,6.13,1,0.872,0.002,0,TRAIN,SYNTHETIC
CASE-00548,ATM-020,2.69,2.1,1,0.771,0.494,0,TRAIN,SYNTHETIC
CASE-00548,ATM-086,2.9,3.74,1,0.791,0.343,0,TRAIN,SYNTHETIC
CASE-00548,ATM-032,3.44,2.23,1,0.609,0.29,0,TRAIN,SYNTHETIC
CASE-00548,ATM-074,4.87,4.52,1,0.775,0.443,0,TRAIN,SYNTHETIC
CASE-00548,ATM-116,5.43,5.23,1,0.568,0.373,0,TRAIN,SYNTHETIC
CASE-00548,ATM-110,6.49,8.66,1,0.819,0.33,0,TRAIN,SYNTHETIC
CASE-00548,ATM-080,6.52,3.77,1,0.457,0.245,0,TRAIN,SYNTHETIC
CASE-00548,ATM-008,7.41,6.85,1,0.542,0.056,0,TRAIN,SYNTHETIC
CASE-00549,ATM-099,4.13,3.6,1,0.753,0.97,0,TRAIN,SYNTHETIC
CASE-00549,ATM-075,4.56,4.75,1,0.675,0.701,0,TRAIN,SYNTHETIC
CASE-00549,ATM-009,5.24,4.7,1,0.885,0.023,0,TRAIN,SYNTHETIC
CASE-00549,ATM-105,5.66,5.74,1,0.973,0.009,0,TRAIN,SYNTHETIC
CASE-00549,ATM-027,6.31,8.21,1,0.707,0.552,0,TRAIN,SYNTHETIC
CASE-00549,ATM-021,7.1,4.29,1,0.787,0.056,0,TRAIN,SYNTHETIC
CASE-00549,ATM-081,7.72,6.24,1,0.943,0.416,0,TRAIN,SYNTHETIC
CASE-00549,ATM-003,7.98,11.34,1,0.881,0.437,0,TRAIN,SYNTHETIC
CASE-00550,ATM-046,1.99,1.57,1,0.782,0.407,0,TRAIN,SYNTHETIC
CASE-00550,ATM-040,2.48,2.32,1,0.874,0.355,0,TRAIN,SYNTHETIC
CASE-00550,ATM-064,2.56,3.65,1,0.612,0.199,0,TRAIN,SYNTHETIC
CASE-00550,ATM-094,2.91,2.92,1,0.988,0.751,0,TRAIN,SYNTHETIC
CASE-00550,ATM-112,5.05,5.51,1,0.651,0.75,0,TRAIN,SYNTHETIC
CASE-00550,ATM-004,6.3,6.78,1,0.525,0.465,0,TRAIN,SYNTHETIC
CASE-00550,ATM-088,7.76,9.43,1,0.74,0.359,0,TRAIN,SYNTHETIC
CASE-00550,ATM-058,8.21,7.76,1,0.556,0.306,0,TRAIN,SYNTHETIC
CASE-00551,ATM-119,1.38,1.21,1,0.783,0.059,0,TRAIN,SYNTHETIC
CASE-00551,ATM-077,2.57,2.01,1,0.97,0.834,0,TRAIN,SYNTHETIC
CASE-00551,ATM-041,4.57,5.92,1,0.972,0.968,0,TRAIN,SYNTHETIC
CASE-00551,ATM-053,6.91,9.9,1,0.68,0.475,0,TRAIN,SYNTHETIC
CASE-00551,ATM-017,7.17,4.2,1,0.473,0.215,0,TRAIN,SYNTHETIC
CASE-00551,ATM-101,8.31,10.22,1,0.671,0.049,0,TRAIN,SYNTHETIC
CASE-00551,ATM-059,8.94,4.96,1,0.82,0.872,0,TRAIN,SYNTHETIC
CASE-00551,ATM-005,8.96,10.57,1,0.827,0.09,0,TRAIN,SYNTHETIC
CASE-00552,ATM-120,1.22,1.5,1,0.711,0.482,0,TRAIN,SYNTHETIC
CASE-00552,ATM-078,2.38,3.21,1,0.943,0.051,0,TRAIN,SYNTHETIC
CASE-00552,ATM-018,4.57,3.15,1,0.864,0.145,0,TRAIN,SYNTHETIC
CASE-00552,ATM-072,5.09,6.91,1,0.985,0.919,0,TRAIN,SYNTHETIC
CASE-00552,ATM-048,6.51,5.44,1,0.822,0.491,0,TRAIN,SYNTHETIC
CASE-00552,ATM-042,6.91,6.36,1,0.655,0.942,1,TRAIN,SYNTHETIC
CASE-00552,ATM-024,6.94,6.83,1,0.524,0.809,0,TRAIN,SYNTHETIC
CASE-00552,ATM-066,7.01,5.77,1,0.861,0.611,0,TRAIN,SYNTHETIC
CASE-00553,ATM-001,2.76,2.95,1,0.656,0.494,0,TRAIN,SYNTHETIC
CASE-00553,ATM-073,3.01,2.87,1,0.814,0.239,0,TRAIN,SYNTHETIC
CASE-00553,ATM-103,4.3,3.96,1,0.986,0.991,0,TRAIN,SYNTHETIC
CASE-00553,ATM-043,5.15,4.12,1,0.579,0.001,0,TRAIN,SYNTHETIC
CASE-00553,ATM-115,5.3,7.38,1,0.515,0.349,0,TRAIN,SYNTHETIC
CASE-00553,ATM-085,7.22,6.36,1,0.966,0.289,0,TRAIN,SYNTHETIC
CASE-00553,ATM-025,7.23,7.96,1,0.636,0.854,0,TRAIN,SYNTHETIC
CASE-00553,ATM-032,290.79,303.56,0,0.744,0.595,1,TRAIN,SYNTHETIC
CASE-00554,ATM-020,2.69,3.08,1,0.477,0.739,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-086,2.9,2.84,1,0.665,0.627,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-032,3.44,3.83,1,0.585,0.067,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-074,4.87,3.17,1,0.846,0.663,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-116,5.43,5.27,1,0.495,0.842,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-110,6.49,7,1,0.772,0.741,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-080,6.52,4.21,1,0.943,0.528,0,VALIDATION,SYNTHETIC
CASE-00554,ATM-084,501.71,412.58,0,0.914,0.265,1,VALIDATION,SYNTHETIC
CASE-00555,ATM-099,4.13,5.25,1,0.469,0.424,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-075,4.56,6.13,1,0.882,0.327,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-009,5.24,4.16,1,0.817,0.917,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-105,5.66,6.78,1,0.468,0.096,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-027,6.31,7.88,1,0.555,0.606,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-021,7.1,7.68,1,0.7,0.311,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-081,7.72,9.41,1,0.588,0.45,0,VALIDATION,SYNTHETIC
CASE-00555,ATM-111,14.24,14.9,1,0.845,0.68,1,VALIDATION,SYNTHETIC
CASE-00556,ATM-046,1.99,2.21,1,0.85,0.497,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-040,2.48,3.55,1,0.736,0.788,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-064,2.56,1.5,1,0.984,0.305,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-094,2.91,3.07,1,0.796,0.722,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-112,5.05,5.99,1,0.871,0.4,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-004,6.3,4.27,1,0.745,0.589,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-088,7.76,8.55,1,0.491,0.829,0,VALIDATION,SYNTHETIC
CASE-00556,ATM-058,8.21,6.37,1,0.948,0.605,0,VALIDATION,SYNTHETIC
CASE-00557,ATM-119,1.38,0.93,1,0.592,0.713,0,TEST,SYNTHETIC
CASE-00557,ATM-077,2.57,2.07,1,0.506,0.652,0,TEST,SYNTHETIC
CASE-00557,ATM-041,4.57,5.69,1,0.905,0.501,0,TEST,SYNTHETIC
CASE-00557,ATM-053,6.91,9.3,1,0.681,0.543,0,TEST,SYNTHETIC
CASE-00557,ATM-017,7.17,4.17,1,0.777,0.969,0,TEST,SYNTHETIC
CASE-00557,ATM-101,8.31,7.34,1,0.615,0.929,0,TEST,SYNTHETIC
CASE-00557,ATM-059,8.94,12.55,1,0.855,0.964,0,TEST,SYNTHETIC
CASE-00557,ATM-087,513.75,602.76,0,0.757,0.02,1,TEST,SYNTHETIC
CASE-00558,ATM-120,1.22,0.77,1,0.55,0.284,0,TEST,SYNTHETIC
CASE-00558,ATM-078,2.38,2.78,1,0.561,0.404,0,TEST,SYNTHETIC
CASE-00558,ATM-018,4.57,5.85,1,0.573,0.007,0,TEST,SYNTHETIC
CASE-00558,ATM-072,5.09,2.97,1,0.933,0.17,0,TEST,SYNTHETIC
CASE-00558,ATM-048,6.51,4.73,1,0.553,0.776,0,TEST,SYNTHETIC
CASE-00558,ATM-042,6.91,5.35,1,0.763,0.176,0,TEST,SYNTHETIC
CASE-00558,ATM-024,6.94,8.29,1,0.854,0.917,0,TEST,SYNTHETIC
CASE-00558,ATM-066,7.01,9.27,1,0.912,0.733,0,TEST,SYNTHETIC
CASE-00559,ATM-001,2.76,3.82,1,0.793,0.208,0,TEST,SYNTHETIC
CASE-00559,ATM-073,3.01,1.68,1,0.593,0.138,0,TEST,SYNTHETIC
CASE-00559,ATM-103,4.3,3.68,1,0.57,0.424,0,TEST,SYNTHETIC
CASE-00559,ATM-043,5.15,3.75,1,0.953,0.297,0,TEST,SYNTHETIC
CASE-00559,ATM-115,5.3,6.53,1,0.723,0.705,0,TEST,SYNTHETIC
CASE-00559,ATM-085,7.22,4.63,1,0.75,0.114,0,TEST,SYNTHETIC
CASE-00559,ATM-025,7.23,7.86,1,0.702,0.16,0,TEST,SYNTHETIC
CASE-00559,ATM-093,524.78,340.25,0,0.912,0.194,1,TEST,SYNTHETIC
CASE-00560,ATM-020,2.69,3.17,1,0.565,0.442,0,TRAIN,SYNTHETIC
CASE-00560,ATM-086,2.9,2.66,1,0.581,0.646,0,TRAIN,SYNTHETIC
CASE-00560,ATM-032,3.44,2.58,1,0.858,0.874,0,TRAIN,SYNTHETIC
CASE-00560,ATM-074,4.87,5.66,1,0.82,0.839,0,TRAIN,SYNTHETIC
CASE-00560,ATM-116,5.43,7.62,1,0.696,0.541,0,TRAIN,SYNTHETIC
CASE-00560,ATM-110,6.49,6.86,1,0.833,0.996,0,TRAIN,SYNTHETIC
